season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
1981,Alvan Adams,C,26,PHO,7,,31.1,3.9,8.6,0.45,0,0,,3.9,8.6,0.45,0.45,2.9,4,0.714,1.6,4.3,5.9,3.7,0.6,0.1,2.7,2.9,10.6,19,0.3,-0.2,-0.3,14.8,0.4,0,0.467,218,0.1,5.8,0.1,12.2,1,20.8,10.5,0.512,18.5,0.1,0.5,0.101
1981,Tiny Archibald,PG,32,BOS,17,,37.1,5.6,12.4,0.45,0,0.3,0,5.6,12.1,0.461,0.45,4.5,5.5,0.809,0.4,1.3,1.6,6.3,0.8,0,2.9,2.3,15.6,24,0,-0.1,-2.2,3.7,0.4,0.024,0.445,630,2.1,1.1,0.8,13.4,1,16.5,2.5,0.527,20.2,0.3,1.3,0.096
1981,Mike Bantom,SF,29,IND,2,,25.5,6,8,0.75,0,0,,6,8,0.75,0.75,2.5,3.5,0.714,2.5,1.5,4,0.5,0.5,0.5,3,5,14.5,3.6,1.1,0.5,-0.3,7.1,0,0,0.438,51,0.8,8.9,0.1,16,0.9,23.9,8.1,0.76,19.2,0,0.1,0.116
1981,Billy Ray Bates,SG,24,POR,3,,38.3,11.7,20.7,0.565,0.3,0.3,1,11.3,20.3,0.557,0.573,4.7,5.7,0.824,1,1.3,2.3,4.3,1.7,0.3,3.7,3.7,28.3,20,0.5,4.5,0.2,4.2,0.1,0.016,0.274,115,4.3,2.9,0.4,24.5,2.2,13.7,3.5,0.612,30,0.2,0.5,0.194
1981,Larry Bird,PF,24,BOS,17,,44.1,8.6,18.4,0.47,0.2,0.5,0.375,8.5,17.9,0.472,0.474,4.5,5,0.894,2.9,11.1,14,6.1,2.3,1,3.6,3.1,21.9,20.8,1.3,7.7,2.1,26.7,1.7,0.026,0.272,750,5.5,7.6,1.4,21.8,2.6,15,17.6,0.532,23.2,1.8,3.1,0.198
1981,Otis Birdsong,SG,25,KCK,8,,29.3,7,12.3,0.571,0.1,0.1,1,6.9,12.1,0.567,0.577,1.4,2.3,0.611,1,1.6,2.6,3.4,1.5,0,2.5,1.6,15.5,22.2,0,3.5,0.1,6.6,0.3,0.01,0.184,234,3.4,4,0.3,18.8,2.7,15.9,5.2,0.585,24.6,0.3,0.5,0.111
1981,Dudley Bradley,SG,23,IND,2,,9.5,1.5,4.5,0.333,0.5,0.5,1,1,4,0.25,0.389,1,1,1,0.5,0.5,1,1,1,0,2.5,2,4.5,16.9,0,-7,0.1,6.3,0,0.111,0.222,19,-7.2,4.8,-0.1,3.8,4.9,33.6,5.4,0.455,30.6,0,-0.1,-0.178
1981,Jim Brewer,PF,29,LAL,3,,2.3,0,0,,0,0,,0,0,,,0,0,,0,0.3,0.3,0,0,0,0,0.3,0,0,0,-7.5,-1.6,12.5,0,,,7,-5.9,0,0,0,0,,6.8,,0,0,0,0.028
1981,Ron Brewer,SG,25,SAS,7,,16.9,4.1,8.7,0.475,0.1,0.4,0.333,4,8.3,0.483,0.484,3,4.1,0.724,0,0.7,0.7,1.9,0.1,0.9,0.9,0.9,11.4,17.2,3,2.2,-0.8,5.2,0,0.049,0.475,118,3,0,0.4,20.3,0.4,7.5,2.6,0.542,28.1,0.1,0.3,0.132
1981,Junior Bridgeman,SF,27,MIL,7,,26.1,6,13,0.462,0.1,0.1,1,5.9,12.9,0.456,0.467,1.9,2.3,0.813,0.9,1.3,2.1,3.3,0.9,0,1.6,3.9,14,19.7,0,-0.5,-1.4,5.9,0,0.011,0.176,183,1,3.8,0.3,14.3,1.6,10.1,4.8,0.5,24.3,0.1,0.4,0.098
1981,Quinn Buckner,PG,26,MIL,7,,26.1,3.7,8.6,0.433,0,0,,3.7,8.6,0.433,0.433,1.6,2.3,0.688,0.7,2.1,2.9,5,1.6,0,2,3.7,9,26.3,0,-0.3,0.6,9.9,0.1,0,0.267,183,-0.8,3.1,0.1,12.3,3,17.3,6.4,0.47,18.1,0.1,0.2,0.064
1981,Don Buse,SG,30,IND,2,,17.5,0.5,4,0.125,0.5,2,0.25,0,2,0,0.188,1,1,1,0,2.5,2.5,3.5,1.5,0,1,2,2.5,26.6,0,-1.6,3.1,17.1,0,0.5,0.25,35,-4.7,0,-0.1,7.4,4,18.4,7.4,0.282,12.1,0,0,-0.005
1981,Reggie Carter,SG,23,NYK,1,,7,0,1,0,0,0,,0,1,0,0,0,0,,1,1,2,0,0,0,1,4,0,0,0,-23.6,-3.3,17.4,0,0,0,7,-20.3,14.9,0,-14.2,0,50,16,0,12,0,0,-0.246
1981,Leon Douglas,C,26,KCK,15,,21.2,1,2.1,0.469,0,0,,1,2.1,0.469,0.469,1,2.3,0.429,1.2,3.1,4.3,0.7,0.3,0.2,1.2,3.1,3,4.9,0.6,-5.4,-0.6,17.4,0.4,0,1.094,318,-4.8,6.5,-0.2,4.3,0.7,27.5,11.9,0.475,9.4,-0.3,0.1,0.019
1981,Bill Cartwright,C,23,NYK,2,,24.5,3,8.5,0.353,0,0,,3,8.5,0.353,0.353,4,6,0.667,2,4.5,6.5,0.5,0.5,0.5,3,3.5,10,3.3,1.2,-6.3,-1.7,22.4,0.1,0,0.706,49,-4.5,8.5,-0.1,8.4,1,21.2,14.9,0.449,24.2,-0.1,0,-0.034
1981,Harvey Catchings,PF,29,MIL,7,,15.6,0.4,2.3,0.188,0,0,,0.4,2.3,0.188,0.188,0.3,0.3,1,1.4,2.3,3.7,1.1,0,1.6,1,3.4,1.1,8.7,6.1,-4.3,1.3,17.7,0.1,0,0.125,109,-5.5,10.5,-0.2,3.4,0,29.3,14,0.237,8.9,-0.1,-0.1,-0.039
1981,Maurice Cheeks,PG,24,PHI,16,,32.1,4.3,7.8,0.544,0,0.2,0,4.3,7.6,0.557,0.544,2,2.6,0.762,0.3,2.9,3.2,7.3,2.5,0.8,2.3,3.4,10.5,32.4,1.3,5.3,2.7,9.9,0.6,0.024,0.336,513,2.6,0.9,0.9,17.3,3.8,20.1,5.6,0.585,14.7,0.9,1.5,0.138
1981,Jim Chones,PF,31,LAL,3,,22.3,3.3,5.7,0.588,0,0,,3.3,5.7,0.588,0.588,1.3,2.7,0.5,2,3.7,5.7,0.3,0.3,1.3,1,3,8,2.2,3.1,-0.3,0.1,14.3,0.1,0,0.471,67,-0.5,9.5,0.1,14.3,0.7,12.8,12.1,0.585,14.8,0,0.2,0.12
1981,Jeff Cook,SF,24,PHO,7,,29.4,3.6,7.7,0.463,0.1,0.1,1,3.4,7.6,0.453,0.472,2,2.7,0.737,2.4,4.3,6.7,1.6,0.1,0,1.4,4.1,9.3,8.5,0,-2.1,-1.4,15.6,0.4,0.019,0.352,206,-0.8,9.5,0.2,11,0.3,13.8,12.7,0.521,15.5,0,0.6,0.136
1981,Michael Cooper,SG,24,LAL,3,,34,3.7,6.7,0.55,0,1,0,3.7,5.7,0.647,0.55,3.3,4.7,0.714,0.7,2.7,3.3,2.3,2,0,2.3,2.3,10.7,9.6,0,-0.1,1.3,6.8,0.1,0.15,0.7,102,-1.3,2.1,0.1,11.7,2.9,21.1,4.7,0.612,13.7,0.1,0.2,0.083
1981,Dave Corzine,C,24,SAS,7,,23,3.9,7.9,0.491,0,0,,3.9,7.9,0.491,0.491,1.3,1.9,0.692,1.7,5.1,6.9,2.3,0.6,1.1,1.6,2.1,9,13.8,2.9,1,1.4,27.3,0.1,0,0.236,161,-0.4,9.2,0.2,16.7,1.2,15.3,18.3,0.519,18.5,0.1,0.3,0.079
1981,Pat Cummings,C,24,MIL,5,,5,0.6,2.2,0.273,0,0,,0.6,2.2,0.273,0.273,0.6,0.8,0.75,0.6,0.6,1.2,0,0.2,0,0.2,0.4,1.8,0,0,-7.9,-5.1,14.5,0,0,0.364,25,-2.8,13.8,0,7.9,2,7.3,14.1,0.353,22.5,0,0,-0.004
1981,Earl Cureton,C,23,PHI,9,,4,0.7,2,0.333,0,0,,0.7,2,0.333,0.333,0,0.2,0,0.1,0.9,1,0.2,0.1,0.2,0.1,0.3,1.3,8.4,3.1,-4.9,-1.4,23.9,0,0,0.111,36,-3.5,3.3,-0.1,8,1.4,5,14.1,0.318,23.2,0,-0.1,-0.075
1981,Johnny Davis,PG,25,IND,2,,37,7,17.5,0.4,0,0.5,0,7,17,0.412,0.4,6,6.5,0.923,1,3,4,5.5,1,0,0.5,3,20,25.1,0,2.7,0.3,9.7,0,0.029,0.371,74,2.4,2.4,0.2,17.7,1.3,2.4,5.6,0.491,22,0.1,0.2,0.161
1981,Walter Davis,SG,26,PHO,7,,28.4,7.3,15.1,0.481,0,0.1,0,7.3,15,0.486,0.481,1.4,2.4,0.588,1,1.7,2.7,3.1,1,0.1,2.4,2.4,16,22.4,0.3,0.8,-1,6.5,0.3,0.009,0.16,199,1.8,4.1,0.1,16.2,1.8,13,5.3,0.493,29,0.1,0.4,0.099
1981,Darryl Dawkins,C,24,PHI,16,,26.3,5.4,9.6,0.562,0,0,,5.4,9.6,0.562,0.562,3.1,4.3,0.721,1.8,4.4,6.1,0.9,0.2,1,2.3,4.4,13.8,5.3,2.1,-0.6,-1,17.9,0.3,0,0.444,421,0.4,7.9,0.7,15.5,0.3,16.4,13.2,0.604,21.9,0.1,1,0.112
1981,Larry Demic,PF,23,NYK,2,,18.5,2,2.5,0.8,0,0,,2,2.5,0.8,0.8,0.5,1,0.5,2.5,1,3.5,0,0,0.5,0,1.5,4.5,0,1.6,1.4,-1.7,6.6,0,0,0.4,37,3.1,14.1,0.1,13.9,0,0,10.6,0.765,6.7,0,0.1,0.177
1981,Coby Dietrick,C,32,CHI,6,,13.5,1.3,4.3,0.308,0,0.5,0,1.3,3.8,0.348,0.308,0.5,0.7,0.75,0.5,2,2.5,0.7,0.3,0.5,0.3,3.2,3.2,6.6,2.3,-5.8,0.7,18,0.1,0.115,0.154,81,-6.5,4,-0.1,4.9,1.2,6.7,10.6,0.342,15.4,-0.1,0,-0.01
1981,Bobby Jones,PF,29,PHI,16,,27.7,5.1,10,0.506,0,0,,5.1,10,0.506,0.506,4.6,5.5,0.83,2.2,3.3,5.5,2.1,1.1,1.3,2,3.8,14.7,11.5,2.6,4.6,0.8,12.9,0.4,0,0.55,443,3.8,9.4,1.2,19.5,2,13.9,11.2,0.591,21.9,0.7,1.6,0.173
1981,Kevin McHale,PF,23,BOS,17,,17.4,3.6,6.6,0.54,0,0,,3.6,6.6,0.54,0.54,1.4,2.1,0.639,1.7,1.8,3.5,0.8,0.2,1.5,0.9,3,8.5,7.3,4.8,3.1,0.7,10.7,0.4,0,0.319,296,2.4,11.4,0.7,18.1,0.7,10.4,11,0.563,20.5,0.4,1.1,0.177
1981,Dwight Jones,PF,28,CHI,6,,36.2,4.8,10.2,0.475,0,0,,4.8,10.2,0.475,0.475,2.8,2.8,1,3,6.8,9.8,1.8,0.8,0.5,2.7,3.5,12.5,7.1,0.9,-0.5,-0.1,23,0.1,0,0.279,217,-0.4,9,0.2,13.5,1.1,18.9,15.6,0.548,16.3,0.1,0.4,0.079
1981,Jim Paxson,SG,23,POR,1,,4,0,3,0,0,0,,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-34.4,-12.8,0,0,0,0,4,-21.6,0,-0.1,-24.9,0,0,0,0,32.1,0,-0.1,-0.725
1981,Robert Reid,SF,25,HOU,21,,41.3,6.6,14.4,0.459,0,0.1,0,6.6,14.3,0.462,0.459,2.9,4.4,0.663,2.7,4.1,6.8,4.7,2.4,1.1,2.1,3.8,16.1,17.3,1.7,4.1,1.8,11.9,1,0.007,0.304,868,2.2,7,1,16.7,3,11.4,9.3,0.493,19.3,1.3,2.1,0.115
1981,Kevin Restani,SF,29,SAS,3,,3.7,0.3,1,0.333,0,0,,0.3,1,0.333,0.333,0,0,,0,0.7,0.7,0,0,0.3,0.3,0.7,0.7,0,5.3,-11,-0.6,22.2,0,0,0,11,-10.5,0,0,-0.2,0,25,11.2,0.333,15.1,0,0,-0.154
1981,Clint Richardson,SG,24,PHI,13,,13.9,1.5,2.9,0.526,0,0,,1.5,2.9,0.526,0.526,0.7,1.3,0.529,0.7,0.9,1.6,0.9,0.5,0.2,0.6,1.2,3.8,9.2,0.9,0.7,0,7.1,0.1,0,0.447,181,0.7,5.9,0.1,10.1,1.6,15,6.6,0.539,12.4,0.1,0.2,0.06
1981,Micheal Ray Richardson,SG,25,NYK,2,,43,4,16.5,0.242,0,2,0,4,14.5,0.276,0.242,3.5,6,0.583,3,6.5,9.5,5.5,3.5,0,4,4,11.5,19.7,0,-3.1,1.2,18.4,0.2,0.121,0.364,86,-4.3,7.3,-0.3,7.7,4.1,17.3,12.4,0.3,22.6,0,-0.2,-0.084
1981,Rick Robey,C,25,BOS,17,,15.6,2.1,4.8,0.432,0,0,,2.1,4.8,0.432,0.432,0.9,2.1,0.457,1.1,2.4,3.5,0.7,0.1,0.3,1.1,2.6,5.1,6.2,1.1,-4.1,-1.4,16.4,0.3,0,0.432,265,-2.7,8.3,-0.2,7.5,0.4,16.5,12.5,0.446,18.4,-0.1,0.1,0.022
1981,Truck Robinson,PF,29,PHO,7,,33.3,3.9,11,0.351,0,0,,3.9,11,0.351,0.351,2.9,4.9,0.588,3.3,7.4,10.7,1.9,0.7,0.3,1.9,2.1,10.6,8.8,0.5,-1.9,-1.3,24,0.5,0,0.442,233,-0.5,11.4,-0.1,12,1.1,12.4,17.9,0.402,19.9,0,0.4,0.08
1981,Campy Russell,SF,29,NYK,2,,44.5,7.5,17,0.441,0,1,0,7.5,16,0.469,0.441,8,8.5,0.941,0.5,4,4.5,4.5,2,0.5,4,4.5,23,17.6,0.7,2.7,1,10.9,0.1,0.059,0.5,89,1.7,1.2,0.1,16.6,2.3,16.2,5.7,0.554,23.3,0.1,0.2,0.126
1981,Frankie Sanders,SF,24,KCK,9,,5.6,1,2,0.5,0.1,0.2,0.5,0.9,1.8,0.5,0.528,0.4,0.4,1,0.4,0.1,0.6,0.2,0.3,0,0.9,0.9,2.6,6.9,0,-4.1,-0.9,2.4,0.1,0.111,0.222,50,-3.2,9.3,-0.1,9.9,3.1,28.8,5.8,0.582,25.4,0,0,-0.013
1981,Alvin Scott,SF,25,PHO,7,,17.1,2,4.3,0.467,0,0,,2,4.3,0.467,0.467,1.4,2.1,0.667,1.1,1.6,2.7,1,0.6,0.9,1,0.9,5.4,9.2,3.1,2.6,0.9,9.8,0.2,0,0.5,120,1.6,7.7,0.1,13.9,1.7,16.1,8.8,0.519,16.1,0.1,0.3,0.132
1981,Jerry Sichting,PG,24,IND,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,0,0,54.7,51.4,0,0,,,1,3.3,0,0,46,46.4,,0,,0,0,0,0.537
1981,James Silas,PG,31,SAS,7,,23,3.9,9.9,0.391,0,0,,3.9,9.9,0.391,0.391,3.7,4.6,0.813,0.7,1.4,2.1,2.7,0.6,0,2.6,1.3,11.4,16.4,0,-5.6,-2.6,7.6,-0.1,0,0.464,161,-3,3.9,0,11.7,1.2,17.8,5.7,0.481,26.1,-0.1,-0.1,-0.02
1981,Ricky Sobers,PG,28,CHI,6,,27,5.8,13.5,0.432,0.2,1,0.167,5.7,12.5,0.453,0.438,1.3,1.5,0.889,0.5,1.3,1.8,3.7,0.7,0,2.5,4.3,13.2,21.5,0,-5,-1.8,6,0,0.074,0.111,162,-3.2,2,0,10.8,1.2,15,3.9,0.465,25.9,-0.1,0,-0.002
1981,Reggie Theus,SG,23,CHI,6,,38.7,6.7,15,0.444,0.3,1.5,0.222,6.3,13.5,0.469,0.456,6.2,7.2,0.86,1.2,2.3,3.5,6.3,1.5,0,2.5,3.7,19.8,24.3,0,2.9,0.1,7.3,0.1,0.1,0.478,232,2.8,3.3,0.7,18.6,1.9,12.1,5.2,0.546,22.4,0.3,0.7,0.152
1981,Mychal Thompson,C,26,POR,3,,44,10.3,17,0.608,0,0,,10.3,17,0.608,0.608,4.3,6,0.722,1.7,6,7.7,1.3,1,3,2.3,3.3,25,4.8,4,3.8,1.2,16.3,0.2,0,0.353,132,2.6,4.2,0.4,22.5,1.1,10.6,10,0.636,21.4,0.2,0.6,0.204
1981,Rudy Tomjanovich,PF,32,HOU,8,,3.9,0.1,1.1,0.111,0,0.4,0,0.1,0.8,0.167,0.111,0.5,0.8,0.667,0.3,0.5,0.8,0,0,0,0.3,0.4,0.8,0,0,-13.5,-4.8,15.5,0,0.333,0.667,31,-8.7,7,-0.1,-1.9,0,14.7,11.1,0.258,19,-0.1,-0.1,-0.168
1981,Andrew Toney,SG,23,PHI,16,,22.3,4.8,11.3,0.428,0.1,0.6,0.111,4.8,10.7,0.444,0.431,4.1,5.1,0.815,0.6,1.7,2.3,3.4,0.7,0.4,3.4,3.1,13.8,24.7,1.1,-2,-2.2,8.2,0.2,0.05,0.45,356,0.2,3.3,-0.1,14.3,1.5,20,5.9,0.512,31.8,0,0.1,0.009
1981,Lloyd Walton,PG,27,KCK,8,,9.1,0.5,1.9,0.267,0,0.1,0,0.5,1.8,0.286,0.267,0.4,0.5,0.75,0.4,0.5,0.9,2.4,0.5,0,1.1,0.8,1.4,37,0,-3.8,-0.8,6.5,0.1,0.067,0.267,73,-3,4.8,-0.2,7.2,2.9,34.9,5.6,0.328,16.1,0,-0.1,-0.064
1981,Kermit Washington,PF,29,POR,3,,42.7,4,7.7,0.522,0,0.3,0,4,7.3,0.545,0.522,0.7,0.7,1,4.7,12.7,17.3,2.3,2.7,0.7,2.3,3,8.7,7,0.9,1.4,1.5,35.4,0.2,0.043,0.087,128,-0.1,12.1,0.1,15.9,3.1,22.7,23.3,0.544,10.3,0.1,0.3,0.122
1981,Marvin Webster,C,28,NYK,2,,31.5,3,6,0.5,0,0,,3,6,0.5,0.5,0,2,0,2,3,5,0.5,0,0.5,1.5,3,6,2.5,1,-5.2,-1.9,11.6,0,0,0.333,63,-3.3,6.6,-0.1,4.5,0,17.9,8.9,0.436,11.2,0,0,-0.018
1981,Scott Wedman,SF,28,KCK,15,,43.8,8.6,19.8,0.434,0.6,2.1,0.281,8,17.7,0.453,0.449,2.7,3.7,0.714,1.1,4.7,5.8,3.9,1.2,0.5,2.6,3.4,20.5,15.7,0.7,-0.7,-1,12.7,0.8,0.108,0.189,657,0.3,2.8,-0.1,13.6,1.4,10.8,7.7,0.477,25.1,0.2,0.7,0.052
1981,Michael Wiley,PF,23,SAS,3,,1.7,0,0.3,0,0,0,,0,0.3,0,0,0.7,0.7,1,0,0,0,0,0,0,0,0.7,0.7,0,0,-11.5,-1.9,0,0,0,2,5,-9.6,0,0,4.3,0,0,0,0.532,15.7,0,0,0.125
1981,Bob Wilkerson,SG,26,CHI,6,,25.3,4.2,9.8,0.424,0,0.2,0,4.2,9.7,0.431,0.424,0.8,0.8,1,1,1.7,2.7,2.3,0.8,0.2,1.8,2.2,9.2,13.5,0.4,-3,-0.6,8,0,0.017,0.085,152,-2.4,4.3,-0.1,9.9,1.6,15.2,6,0.449,19.9,0,0,-0.002
1981,Jamaal Wilkes,SF,27,LAL,3,,37.7,7,16,0.438,0,0.3,0,7,15.7,0.447,0.438,4,6,0.667,1.3,1.3,2.7,1.3,0.3,0.3,1.3,3.3,18,5.6,0.5,-3.8,-2.5,3.1,0,0.021,0.375,113,-1.3,3.7,0.1,11,0.4,6.7,3.4,0.483,22.4,-0.1,0.1,0.044
1981,James Wilkes,SF,22,CHI,2,,2.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0.5,0.5,0.5,0.5,0,1,0,0,23.6,0,-9.9,4.7,24.3,0,0,0,5,-14.6,0,-0.1,-6.6,9.9,66.7,11.4,0,25.2,0,-0.1,-0.541
1981,Ray Williams,PG,26,NYK,2,,42,9,20.5,0.439,0.5,1.5,0.333,8.5,19,0.447,0.451,3,5.5,0.545,1.5,2.5,4,4.5,2,0,4.5,5,21.5,20.3,0,-1.2,-0.6,7.2,0.1,0.073,0.268,84,-0.6,3.7,-0.1,12.4,2.4,16.4,5.3,0.469,27.4,0,0,0
1981,Sly Williams,PF,23,NYK,2,,28,6.5,9,0.722,0,0,,6.5,9,0.722,0.722,0,0,,2,2.5,4.5,2.5,1.5,0,1.5,3.5,13,17.5,0,7.2,2.2,10.9,0.1,0,0,56,5,7.4,0.2,21.3,2.7,14.3,9,0.722,15.7,0.1,0.3,0.222
1981,Bill Willoughby,SF,23,HOU,19,,21.9,2.2,6.1,0.362,0,0.1,0,2.2,6.1,0.365,0.362,1.6,2.1,0.75,1.5,3,4.5,1.2,0.7,1,1.2,2.2,6,7.4,2.7,-1.3,0.8,16.4,0.5,0.009,0.345,417,-2.1,7.3,-0.2,10.2,1.7,14.7,11.6,0.427,16.2,0.1,0.3,0.033
1981,Brian Winters,SG,28,MIL,7,,25.9,4,8.7,0.459,0.3,0.9,0.333,3.7,7.9,0.473,0.475,1.7,2.3,0.75,0.6,2.7,3.3,3.1,1.4,0.1,1.7,3.1,10,17,0.3,0.5,0.8,12.6,0.1,0.098,0.262,181,-0.3,2.5,0.2,13,2.7,15,7.5,0.514,18,0.1,0.3,0.088
1981,Mike Woodson,SG,22,NYK,2,,4,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,1,1,1,1,0,1,0,0,0,0,1.5,2,0,0,-1.7,-2.3,0,0,0,0.667,8,0.6,26,0,15.6,0,0,14,0.515,20.3,0,0,0.237
1981,Kelvin Ransey,PG,22,POR,3,,43.7,7.7,21.7,0.354,0,0.3,0,7.7,21.3,0.359,0.354,1,2,0.5,1.7,2.3,4,8.3,2,0.3,3.7,2.7,16.3,27.5,0.5,-5.2,-1.8,6.4,0.1,0.015,0.092,131,-3.4,4.2,-0.3,10.5,2.3,14,5.3,0.362,25.7,-0.1,-0.2,-0.061
1981,Sam Worthen,PG,23,CHI,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,-5.5,-1.6,0,0,,,1,-3.9,0,0,0,0,,0,,0,0,0,-0.02
1981,Billy Paultz,PF,32,HOU,21,,34.3,5.3,11.7,0.451,0,0,0,5.3,11.7,0.453,0.451,1.5,2.3,0.667,2.5,4.5,7,1.7,0.6,1.3,1.3,3.3,12.1,7.4,2.2,-0.6,-0.3,15.7,0.6,0.004,0.195,720,-0.3,8,0.5,13,0.9,9.2,11.7,0.475,17.6,0.3,1.2,0.077
1981,Moses Malone,C,25,HOU,21,,45.5,9.9,20.6,0.479,0,0.1,0,9.9,20.5,0.481,0.479,7,9.9,0.712,6,8.6,14.5,1.7,0.6,1.6,2.8,2.6,26.8,6.2,2.1,2.9,-1.7,22.6,1,0.005,0.481,955,4.6,14.3,2.4,22.4,0.7,10.1,18.2,0.537,26.3,1.2,3.5,0.174
1981,Robert Parish,C,27,BOS,17,,28.9,6.4,12.9,0.493,0,0,,6.4,12.9,0.493,0.493,2.3,3.4,0.672,2.9,5.6,8.6,1.1,1.2,2.3,2.6,4.4,15,6,4.5,2.3,1,20.7,1.1,0,0.265,492,1.2,11.8,0.4,18.8,2.1,15.3,16.4,0.521,24.7,0.5,1.4,0.139
1981,Eddie Jordan,PG,26,LAL,2,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.5,0,0,0,0,0,30.5,0,0.2,-0.6,0,0,,,4,0.8,0,0,8,0,,0,,0,0,0,0.073
1981,Rich Kelley,C,27,PHO,7,,16.1,1.4,3.6,0.4,0,0.1,0,1.4,3.4,0.417,0.4,1.3,2,0.643,1.9,3.1,5,1.9,0.9,0.4,2,1.7,4.1,17.4,1.7,0.7,1.6,20.9,0.3,0.04,0.56,113,-0.9,13.3,-0.1,12.5,2.8,31,17.2,0.465,17.7,0.1,0.2,0.069
1981,Larry Kenon,SF,28,CHI,6,,19,3,7.7,0.391,0,0.2,0,3,7.5,0.4,0.391,0.7,1.3,0.5,2.8,1.7,4.5,1.3,0.7,0.2,0.2,0.7,6.7,10.2,0.5,1.8,-1.1,10.7,0,0.022,0.174,114,2.9,16.1,0.2,15.5,1.7,2,13.6,0.404,18.6,0.1,0.2,0.086
1981,Reggie King,PF,23,KCK,15,,41.3,8.1,16.5,0.492,0,0.1,0,8.1,16.5,0.494,0.492,5,6.8,0.735,3.7,6.2,9.9,1.7,1.2,0.7,2.3,3.3,21.3,7.2,1,1.4,-1.3,17.7,0.9,0.004,0.411,620,2.7,10.4,1.1,18.9,1.5,10.7,14,0.545,24.2,0.5,2,0.152
1981,Billy Knight,SG,28,IND,2,,35.5,8,15,0.533,0,0,,8,15,0.533,0.533,2.5,4,0.625,3,3,6,2.5,0.5,0,2.5,2.5,18.5,12.7,0,1,-1.5,10.1,0,0,0.267,71,2.5,7.7,0.1,15.2,0.7,13,8.7,0.552,21.2,0.1,0.1,0.081
1981,Joel Kramer,PF,25,PHO,7,,14.4,1.9,3.6,0.52,0,0,,1.9,3.6,0.52,0.52,0.1,0.3,0.5,0.3,2,2.3,0.6,0.3,0.3,0.1,2.6,3.9,6.4,1.2,-1.2,1,14.9,0.2,0,0.08,101,-2.1,2.3,0.1,9.8,1,3.7,8.8,0.522,11.8,0,0.3,0.155
1981,Kevin Kunnert,C,29,POR,3,,14.3,1.7,3.3,0.5,0,0.3,0,1.7,3,0.556,0.5,0.3,1.3,0.25,0.7,2.3,3,0.3,0.3,0,1,2.3,3.7,3.1,0,-7.9,-1.4,19.4,0,0.1,0.4,43,-6.6,5.2,-0.1,5.8,1.2,20.3,12,0.468,14.7,-0.1,0,-0.02
1981,John Lambert,PF,28,KCK,15,,11.7,1.5,3.6,0.407,0,0.2,0,1.5,3.4,0.431,0.407,0.3,0.4,0.833,1.3,1.2,2.5,0.6,0.3,0.3,0.4,1.4,3.3,8.1,1.4,-1.8,-0.8,12.1,0.2,0.056,0.111,175,-1,12.6,0,11,1.5,9.6,12.3,0.433,16.4,0,0.3,0.069
1981,Mark Landsberger,PF,25,LAL,3,,10.7,0.7,2.3,0.286,0,0,,0.7,2.3,0.286,0.286,0.3,0.3,1,3,2,5,0,0.3,0,0.3,1.7,1.7,0,0,-5.8,-4.6,16.4,0,0,0.143,32,-1.2,29.8,0,10.9,1.5,11.8,22.4,0.336,11.1,0,0.1,0.094
1981,Bob Lanier,C,32,MIL,7,,33.7,7.1,12.1,0.588,0,0,,7.1,12.1,0.588,0.588,3.3,4.6,0.719,1.7,5.7,7.4,4,1.7,1.1,2.1,2.6,17.6,18.1,2.1,8.2,2.1,20.4,0.3,0,0.376,236,6.1,5.8,0.8,22.5,2.5,13.1,12.9,0.621,19.7,0.6,1,0.206
1981,Allen Leavell,PG,23,HOU,17,,12.8,1.8,4.5,0.39,0,0,,1.8,4.5,0.39,0.39,0.9,1,0.882,0.3,0.7,1,2.6,1.1,0.2,1.2,1.5,4.4,30.1,1.1,1.2,2.2,6.6,0.3,0,0.221,217,-1,2.5,-0.1,13.6,4.3,19.1,4.5,0.444,20.8,0.2,0.2,0.038
1981,Ronnie Lester,PG,22,CHI,5,,8.4,1.4,3.6,0.389,0,0.2,0,1.4,3.4,0.412,0.389,1,1.4,0.714,1,0.2,1.2,0.8,0.4,0,1,0.8,3.8,14,0,-2.8,-1.5,2.9,0,0.056,0.389,42,-1.2,12.9,0,11.9,2.4,19.2,8.2,0.451,26.1,0,0,-0.018
